,name,company,year,Price,kms_driven,fuel_type
4377,Cruze Chevrolet,Chevrolet,2017,310000000,78000,Xăng
4378,Pajero Mitsubishi,Mitsubishi,2003,150000000,125000,Xăng
4379,Vios Toyota,Toyota,2019,385000000,70000,Xăng
4380,City Honda,Honda,2019,425000000,55000,Xăng
4381,Optima Kia,Kia,2011,415000000,80000,Xăng
4382,Fadil Vinfast,Vinfast,2021,356000000,19000,Xăng
4383,Ranger Ford,Ford,2014,315000000,200000,Dầu
4384,K3 Kia,Kia,2022,620000000,20000,Xăng
4385,GLC Mercedes Benz,Mercedes Benz,2017,1286000000,36000,Xăng
4386,RX Lexus,Lexus,2009,1070000000,78000,Xăng
4387,3 Mazda,Mazda,2016,435000000,30000,Xăng
4388,GLC Mercedes Benz,Mercedes Benz,2020,1900000000,22000,Xăng
4389,Transit Ford,Ford,2016,479000000,160000,Dầu
4390,Focus Ford,Ford,2013,370000000,81000,Xăng
4391,Carens Kia,Kia,2012,350000000,25000,Xăng
4392,Everest Ford,Ford,2021,1185000000,13000,Xăng
4393,Mondeo Ford,Ford,2010,270000000,90000,Xăng
4394,Forte Kia,Kia,2010,294000000,80000,Xăng
4395,GL Class Mercedes Benz,Mercedes Benz,2015,1658000000,82000,Xăng
4396,Rio Kia,Kia,2012,299000000,74000,Xăng
4397,3 Mazda,Mazda,2016,449000000,58000,Xăng
4398,CR V Honda,Honda,2020,810000000,67000,Xăng
4399,Vios Toyota,Toyota,2021,515000000,41200,Xăng
4400,Innova Toyota,Toyota,2014,328000000,138000,Xăng
4401,Macan Porsche,Porsche,2015,1780000000,868383,Xăng
4402,Spark Chevrolet,Chevrolet,2016,139000000,60000,Xăng
4403,GLK Class Mercedes Benz,Mercedes Benz,2014,780000000,68000,Xăng
4404,EcoSport Ford,Ford,2019,495000000,59000,Xăng
4405,Sedona Kia,Kia,2016,588000000,60050,Xăng
4406,Range Rover LandRover,LandRover,2014,2799999999,80000,Xăng
4407,Xpander Mitsubishi,Mitsubishi,2019,519000000,52000,Xăng
4408,3 Mazda,Mazda,2017,475000000,56000,Xăng
4409,Macan Porsche,Porsche,2015,2150000000,55000,Xăng
4410,2 Mazda,Mazda,2021,469000000,32000,Xăng
4411,Orlando Chevrolet,Chevrolet,2017,405000000,75000,Xăng
4412,2 Mazda,Mazda,2016,395000000,22000,Xăng
4413,Grand i10 Hyundai,Hyundai,2015,209000000,120000,Xăng
4414,Solati Hyundai,Hyundai,2018,865000000,105000,Dầu
4415,Everest Ford,Ford,2021,1030000000,60000,Dầu
4416,LS Lexus,Lexus,2003,298000000,110000,Xăng
4417,Corolla Toyota,Toyota,2008,335000000,100,Xăng
4418,Attrage Mitsubishi,Mitsubishi,2021,409000000,33000,Xăng
4419,Fortuner Toyota,Toyota,2015,569000000,86111,Xăng
4420,Yaris Toyota,Toyota,2016,398000000,5000,Xăng
4421,Sedona Kia,Kia,2017,768000000,87000,Dầu
4422,Tucson Hyundai,Hyundai,2016,576000000,68658,Xăng
4423,Fortuner Toyota,Toyota,2009,465000000,165429,Dầu
4424,BT 50 Mazda,Mazda,2017,425000000,100000,Dầu
4425,Innova Toyota,Toyota,2007,245000000,191959,Xăng
4426,Innova Toyota,Toyota,2014,358000000,106000,Xăng
4427,Fiesta Ford,Ford,2017,335000000,46000,Xăng
4428,Seltos Kia,Kia,2021,648000000,37000,Xăng
4429,LS Lexus,Lexus,2007,770000000,112000,Xăng
4430,Vios Toyota,Toyota,2019,385000000,31254,Xăng
4431,3 Mazda,Mazda,2019,450000000,30000,Xăng
4432,Grand Starex Hyundai,Hyundai,2014,455000000,140000,Dầu
4433,Ranger Ford,Ford,2019,599000000,45000,Dầu
4434,CX 5 Mazda,Mazda,2016,609000000,28264,Xăng
4435,Fiesta Ford,Ford,2017,360000000,50000,Xăng
4436,Yaris Toyota,Toyota,2011,295000000,85000,Xăng
4437,Innova Toyota,Toyota,2006,182000000,1800,Xăng
4438,Maybach Mercedes Benz,Mercedes Benz,2020,5789000000,17000,Xăng
4439,Celica Toyota,Toyota,1992,333000000,111111,Xăng
4440,Camry Toyota,Toyota,2021,1179000000,14000,Xăng
4441,Ranger Ford,Ford,2017,596000000,89000,Dầu
4442,Getz Hyundai,Hyundai,2009,136000000,16,Xăng
4443,Previa Toyota,Toyota,1993,138000000,123456,Xăng
4444,Innova Toyota,Toyota,2020,578000000,82000,Xăng
4445,Civic Honda,Honda,2019,280000000,55000,Xăng
4446,Civic Honda,Honda,2007,260000000,11000,Xăng
4447,G Class Mercedes Benz,Mercedes Benz,2021,10500000000,6771,Xăng
4448,Fortuner Toyota,Toyota,2016,610000000,80000,Xăng
4449,Accent Hyundai,Hyundai,2021,460000000,18000,Xăng
4450,Colorado Chevrolet,Chevrolet,2017,550000000,90000,Dầu
4451,Santa Fe Hyundai,Hyundai,2015,620000000,100000,Xăng
4452,Captiva Chevrolet,Chevrolet,2008,228000000,100000,Xăng
4453,Grand Starex Hyundai,Hyundai,2016,575000000,120000,Dầu
4454,CX 5 Mazda,Mazda,2020,740000000,40000,Xăng
4455,Vios Toyota,Toyota,2016,385000000,80000,Xăng
4456,County Hyundai,Hyundai,2010,300000000,111111,Dầu
4457,Corolla Altis Toyota,Toyota,2022,705000000,39000,Xăng
4458,Camry Toyota,Toyota,2003,195000000,112000,Xăng
4459,Camry Toyota,Toyota,2010,380000000,140000,Xăng
4460,Everest Ford,Ford,2022,1260000000,8000,Xăng
4461,Fortuner Toyota,Toyota,2013,440000000,86000,Xăng
4462,S7 Haima,Haima,2014,250000000,110000,Xăng
4463,Brio Honda,Honda,2019,370000000,36507,Xăng
4464,Grand Starex Hyundai,Hyundai,2014,455000000,110000,Xăng
4465,Vios Toyota,Toyota,2016,299000000,10,Xăng
4466,Express Ford,Ford,2020,885000000,78000,Xăng
4467,Camry Toyota,Toyota,2019,925000000,80000,Xăng
4468,Cerato Kia,Kia,2021,570000000,15000,Xăng
4469,Ranger Ford,Ford,2021,1300000000,13000,Dầu
4470,Santa Fe Hyundai,Hyundai,2021,999000000,30000,Xăng
4471,Innova Toyota,Toyota,2009,238000000,128000,Xăng
4472,Cerato Kia,Kia,2020,545000000,40000,Xăng
4473,Accent Hyundai,Hyundai,2021,425000000,25000,Xăng
4474,Colorado Chevrolet,Chevrolet,2017,420000000,70000,Dầu
4475,Elantra Hyundai,Hyundai,2019,550000000,35000,Xăng
4476,Lacetti Daewoo,Daewoo,2009,219000000,85000,Xăng
4477,Getz Hyundai,Hyundai,2010,147000000,12000,Xăng
4478,Optima Kia,Kia,2019,598000000,64999,Xăng
4479,Vios Toyota,Toyota,2022,489000000,16000,Xăng
4480,Santa Fe Hyundai,Hyundai,2008,248000000,121000,Xăng
4481,EcoSport Ford,Ford,2018,445000000,46200,Xăng
4482,Lux A2.0 Vinfast,Vinfast,2022,650000000,10000,Xăng
4483,Tucson Hyundai,Hyundai,2022,825000000,1000,Xăng
4484,Navara Nissan,Nissan,2017,425000000,14000,Dầu
4485,Carnival Kia,Kia,2021,1150000000,13000,Dầu
4486,Morning Kia,Kia,2018,335000000,40000,Xăng
4487,Swift Suzuki,Suzuki,2019,495000000,29000,Xăng
4488,Innova Toyota,Toyota,2019,660000000,55000,Xăng
4489,Innova Toyota,Toyota,2017,470000000,90000,Xăng
4490,CX 8 Mazda,Mazda,2020,820000000,52000,Xăng
4491,ZS MG,MG,2020,465000000,32000,Xăng
4492,Grand Starex Hyundai,Hyundai,2016,595000000,110000,Dầu
4493,Kona Hyundai,Hyundai,2019,530000000,115552,Xăng
4494,Everest Ford,Ford,2018,860000000,58000,Dầu
4495,Hiace Toyota,Toyota,2008,250000000,300000,Dầu
4496,Ranger Ford,Ford,2019,619000000,50000,Dầu
4497,Gentra Daewoo,Daewoo,2007,80000000,220000,Xăng
4498,Morning Kia,Kia,2012,129000000,10,Xăng
4499,Jolie Mitsubishi,Mitsubishi,2005,125000000,156,Xăng
4500,Spark Chevrolet,Chevrolet,2018,179000000,58000,Xăng
4501,Triton Mitsubishi,Mitsubishi,2011,290000000,200000,Dầu
4502,Rush Toyota,Toyota,2021,585000000,16000,Xăng
4503,Wigo Toyota,Toyota,2019,335000000,47000,Xăng
4504,Corolla Cross Toyota,Toyota,2021,765000000,9000,Xăng
4505,Cruze Chevrolet,Chevrolet,2017,369000000,65000,Xăng
4506,Fadil Vinfast,Vinfast,2020,340000000,13000,Xăng
4507,Pajero Mitsubishi,Mitsubishi,2001,368000000,150000,Dầu
4508,Sienna Toyota,Toyota,2010,795000000,80000,Xăng
4509,Nubira Daewoo,Daewoo,2003,48000000,170000,Xăng
4510,Ranger Ford,Ford,2004,140000000,100000,Dầu
4511,Camry Toyota,Toyota,2014,5800000000,72000,Xăng
4512,Lux A2.0 Vinfast,Vinfast,2022,690000000,14999,Xăng
4513,C Class Mercedes Benz,Mercedes Benz,2019,1039000000,29000,Xăng
4514,Kona Hyundai,Hyundai,2020,580000000,19000,Xăng
4515,Tucson Hyundai,Hyundai,2021,770000000,130000,Xăng
4516,E Class Mercedes Benz,Mercedes Benz,2018,1150000000,50000,Xăng
4517,Sonata Hyundai,Hyundai,2009,399000000,88000,Xăng
4518,X2 BMW,BMW,2018,1179000000,45000,Xăng
4519,Carnival Kia,Kia,2022,1499000000,19000,Xăng
4520,626 Mazda,Mazda,2001,72000000,9999,Xăng
4521,Vios Toyota,Toyota,2020,459000000,23000,Xăng
4522,Santa Fe Hyundai,Hyundai,2020,960000000,30000,Dầu
4523,Camry Toyota,Toyota,2021,890000000,16000,Xăng
4524,Vios Toyota,Toyota,2013,265000000,150000,Xăng
4525,Camry Toyota,Toyota,2009,415000000,140000,Xăng
4526,Fadil Vinfast,Vinfast,2021,315000000,13000,Xăng
4527,Innova Toyota,Toyota,2015,560000000,70000,Xăng
4528,3 Mazda,Mazda,2015,415000000,55000,Xăng
4529,C Class Mercedes Benz,Mercedes Benz,2020,1419000000,20000,Xăng
4530,Grand i10 Hyundai,Hyundai,2016,350000000,80000,Xăng
4531,Highlander Toyota,Toyota,2010,565000000,110000,Xăng
4532,Xpander Mitsubishi,Mitsubishi,2021,555000000,20000,Xăng
4533,Xpander Mitsubishi,Mitsubishi,2020,473000000,48000,Xăng
4534,Xpander Mitsubishi,Mitsubishi,2019,509000000,56000,Xăng
4535,CX 5 Mazda,Mazda,2016,660000000,39500,Xăng
4536,Spark Chevrolet,Chevrolet,2009,90000000,100000,Xăng
4537,Accent Hyundai,Hyundai,2021,495000000,24000,Xăng
4538,Corolla Cross Toyota,Toyota,2022,770000000,9582,Xăng
4539,Raize Toyota,Toyota,2022,539000000,15000,Xăng
4540,CR V Honda,Honda,2015,568000000,10000,Xăng
4541,Ranger Ford,Ford,2018,695000000,50000,Dầu
4542,Ranger Ford,Ford,2014,295000000,228005,Dầu
4543,Navara Nissan,Nissan,2018,485000000,79000,Dầu
4544,5 Series BMW,BMW,2019,1979000000,51000,Xăng
4545,Pajero Mitsubishi,Mitsubishi,2002,150000000,280000,Xăng
4546,Land Cruiser Toyota,Toyota,2004,485000000,250,Xăng
4547,E Class Mercedes Benz,Mercedes Benz,2015,666000000,70000,Xăng
4548,Carens Kia,Kia,2010,179000000,170000,Xăng
4549,C Class Mercedes Benz,Mercedes Benz,2019,1219000000,20000,Xăng
4550,CX 5 Mazda,Mazda,2018,670000000,45000,Xăng
4551,Xpander Mitsubishi,Mitsubishi,2019,525000000,50000,Xăng
4552,Cerato Kia,Kia,2018,489000000,48000,Xăng
4553,Picanto Kia,Kia,2012,258000000,109000,Xăng
4554,Camry Toyota,Toyota,2010,485000000,81548,Xăng
4555,S Class Mercedes Benz,Mercedes Benz,2022,5250000000,8000,Xăng
4556,GLC Class Mercedes Benz,Mercedes Benz,2021,1799000000,24000,Xăng
4557,Lancer Mitsubishi,Mitsubishi,2003,155000000,155000,Xăng
4558,3 Mazda,Mazda,2021,588000000,50000,Xăng
4559,Vios Toyota,Toyota,2016,378000000,86000,Xăng
4560,Transit Ford,Ford,2019,660000000,63000,Dầu
4561,Cruze Chevrolet,Chevrolet,2011,214000000,132568,Xăng
4562,C Class Mercedes Benz,Mercedes Benz,2021,1868000000,5000,Xăng
4563,2 Series BMW,BMW,2016,568000000,65000,Xăng
4564,Rondo Kia,Kia,2019,500000000,52000,Xăng
4565,Innova Toyota,Toyota,2018,35000000,200000,Xăng
4566,Santa Fe Hyundai,Hyundai,2022,130000000,3800,Dầu
4567,Trailblazer Chevrolet,Chevrolet,2019,768000000,30000,Dầu
4568,Nubira Daewoo,Daewoo,2010,62000000,80000,Xăng
4569,Forte Kia,Kia,2009,245000000,130000,Xăng
4570,Morning Kia,Kia,2010,212000000,82000,Xăng
4571,Seltos Kia,Kia,2020,646000000,11000,Xăng
4572,Rio Kia,Kia,2016,355000000,71000,Xăng
4573,A4 Audi,Audi,2016,889000000,50000,Xăng
4574,Fiesta Ford,Ford,2014,298000000,62869,Xăng
4575,Corolla Altis Toyota,Toyota,2004,175000000,270000,Xăng
4576,Nubira Daewoo,Daewoo,2000,44000000,123,Xăng
4577,S Class Mercedes Benz,Mercedes Benz,2018,2999000000,37000,Xăng
4578,Sorento Kia,Kia,2019,825000000,39000,Dầu
4579,Civic Honda,Honda,2008,235000000,135000,Xăng
4580,A Class Mercedes Benz,Mercedes Benz,2013,569000000,93000,Xăng
4581,Vios Toyota,Toyota,2018,415000000,62000,Xăng
4582,GL Class Mercedes Benz,Mercedes Benz,2013,1188000000,109999,Dầu
4583,Passat Volkswagen,Volkswagen,1999,95000000,99999,Xăng
4584,C Class Mercedes Benz,Mercedes Benz,2022,1859000000,30,Xăng
4585,2 Mazda,Mazda,2018,399000000,65000,Xăng
4586,Fadil Vinfast,Vinfast,2022,350000000,9000,Xăng
4587,Morning Kia,Kia,2011,120000000,250000,Xăng
4588,Sedona Kia,Kia,2017,735000000,88000,Dầu
4589,Cerato Kia,Kia,2019,555000000,38000,Xăng
4590,City Honda,Honda,2022,540000000,8000,Xăng
4591,Accent Hyundai,Hyundai,2021,479000000,32000,Xăng
4592,GLC Mercedes Benz,Mercedes Benz,2018,1098000000,22000,Xăng
4593,GLC Mercedes Benz,Mercedes Benz,2020,1368000000,24000,Xăng
4594,C Class Mercedes Benz,Mercedes Benz,2015,759000000,70920,Xăng
4595,Vios Toyota,Toyota,2021,548000000,18000,Xăng
4596,Camry Toyota,Toyota,2021,890000000,16000,Xăng
4597,Land Cruiser Toyota,Toyota,1996,280000000,150000,Xăng
4598,3 Mazda,Mazda,2020,600000000,10000,Xăng
4599,Elantra Hyundai,Hyundai,2019,550000000,35000,Xăng
4600,Fortuner Toyota,Toyota,2017,690000000,108000,Dầu
4601,GLC Class Mercedes Benz,Mercedes Benz,2022,1799000000,15,Xăng
4602,Grandis Mitsubishi,Mitsubishi,2006,205000000,1565,Xăng
4603,XL 7 Suzuki,Suzuki,2021,540000000,24000,Xăng
4604,Transit Ford,Ford,2015,485000000,88000,Dầu
4605,Fortuner Toyota,Toyota,2009,418000000,125000,Xăng
4606,C Class Mercedes Benz,Mercedes Benz,2017,899000000,70000,Xăng
4607,Vios Toyota,Toyota,2017,400000000,24000,Xăng
4608,GX Lexus,Lexus,2010,1350000000,100000,Xăng
4609,Fiesta Ford,Ford,2017,353000000,75188,Xăng
4610,E Class Mercedes Benz,Mercedes Benz,2021,1739000000,4000,Xăng
4611,K5 Kia,Kia,2017,560000000,888880,Xăng
4612,Yaris Toyota,Toyota,2010,305000000,110000,Xăng
4613,Corolla Toyota,Toyota,1997,85000000,1234,Xăng
4614,E Class Mercedes Benz,Mercedes Benz,2017,1290000000,32000,Xăng
4615,CX 5 Mazda,Mazda,2019,695000000,42000,Xăng
4616,C Class Mercedes Benz,Mercedes Benz,2022,1579000000,80,Xăng
4617,3 Series BMW,BMW,2015,699000000,69000,Xăng
4618,Escape Ford,Ford,2002,125000000,330000,Xăng
4619,Transit Ford,Ford,2015,418000000,200000,Dầu
4620,Corolla Cross Toyota,Toyota,2022,828000000,800,Xăng
4621,Xpander Mitsubishi,Mitsubishi,2019,515000000,49000,Xăng
4622,Cerato Kia,Kia,2019,450000000,8000,Xăng
4623,Elantra Hyundai,Hyundai,2019,499999000,31000,Xăng
4624,Morning Kia,Kia,2012,208000000,75000,Xăng
4625,5 Series BMW,BMW,2017,1430000000,61000,Xăng
4626,Trailblazer Chevrolet,Chevrolet,2018,680000000,58000,Dầu
4627,Vios Toyota,Toyota,2021,505000000,12000,Xăng
4628,C Class Mercedes Benz,Mercedes Benz,2021,1739000000,30,Xăng
4629,Forte Kia,Kia,2010,290000000,120000,Xăng
4630,i30 Hyundai,Hyundai,2012,360000000,90000,Xăng
4631,Vios Toyota,Toyota,2020,461000000,139858,Xăng
4632,Fiesta Ford,Ford,2011,255000000,100000,Xăng
4633,E Class Mercedes Benz,Mercedes Benz,2022,2779000000,500,Xăng
4634,X6 BMW,BMW,2009,540000000,101986,Xăng
4635,Tucson Hyundai,Hyundai,2018,635000000,45000,Xăng
4636,E Class Mercedes Benz,Mercedes Benz,2022,1939000000,4400,Xăng
4637,V Class Mercedes Benz,Mercedes Benz,2021,2550000000,13000,Xăng
4638,Mu X Isuzu,Isuzu,2017,615000000,40000,Dầu
4639,Elantra Hyundai,Hyundai,2018,415000000,60000,Xăng
4640,Accent Hyundai,Hyundai,2020,380000000,55000,Xăng
4641,C Class Mercedes Benz,Mercedes Benz,2016,995000000,74000,Xăng
4642,Cerato Kia,Kia,2017,399000000,67000,Xăng
4643,6 Mazda,Mazda,2019,640000000,60000,Xăng
4644,Ranger Ford,Ford,2015,430000000,82000,Dầu
4645,Innova Toyota,Toyota,2017,485000000,96000,Xăng
4646,3 Mazda,Mazda,2005,160000000,13,Xăng
4647,Xpander Mitsubishi,Mitsubishi,2021,555000000,50000,Xăng
4648,Colorado Chevrolet,Chevrolet,2018,495000000,80000,Dầu
4649,Focus Ford,Ford,2016,444000000,70000,Xăng
4650,Alphard Toyota,Toyota,2021,3950000000,31000,Xăng
4651,Transit Ford,Ford,2017,518000000,135000,Dầu
4652,Innova Toyota,Toyota,2018,495000000,83000,Xăng
4653,Cerato Kia,Kia,2020,565000000,40000,Xăng
4654,Accent Hyundai,Hyundai,2022,505000000,6200,Xăng
4655,Civic Honda,Honda,2008,210000000,8,Xăng
4656,K3 Kia,Kia,2015,425000000,94000,Xăng
4657,Grand i10 Hyundai,Hyundai,2014,275000000,14,Xăng
4658,Morning Kia,Kia,2016,245000000,48000,Xăng
4659,VF8 Vinfast,Vinfast,2022,960000000,9,Điện
4660,A4 Audi,Audi,2016,610000000,75700,Xăng
4661,Ranger Ford,Ford,2015,418000000,67000,Dầu
4662,3 Mazda,Mazda,2022,639000000,2000,Xăng
4663,Hilux Toyota,Toyota,2011,370000000,167000,Dầu
4664,GLC Mercedes Benz,Mercedes Benz,2022,2399000000,30,Xăng
4665,Camry Toyota,Toyota,1983,52000000,123123,Xăng
4666,Kona Hyundai,Hyundai,2019,499000000,68000,Xăng
4667,K3 Kia,Kia,2015,440000000,84000,Xăng
4668,Rush Toyota,Toyota,2020,539000000,34000,Xăng
4669,Ranger Ford,Ford,2017,449000000,126000,Dầu
4670,Corolla Altis Toyota,Toyota,2015,515000000,790000,Xăng
4671,Cerato Kia,Kia,2017,460000000,67000,Xăng
4672,Cayenne Porsche,Porsche,2011,1150000000,7680,Xăng
4673,3 Mazda,Mazda,2022,630000000,22000,Xăng
4674,CX 5 Mazda,Mazda,2020,750000000,64000,Xăng
4675,LX Lexus,Lexus,2009,1680000000,68000,Xăng
4676,CX 9 Mazda,Mazda,2014,580000000,90000,Xăng
4677,Everest Ford,Ford,2022,1170000000,25000,Xăng
4678,Grand i10 Hyundai,Hyundai,2017,315000000,62000,Xăng
4679,County Hyundai,Hyundai,2009,1000000000,300,Dầu
4680,Rondo Kia,Kia,2017,385000000,50000,Xăng
4681,Altima Nissan,Nissan,1984,17000000,100000,Xăng
4682,Hiace Toyota,Toyota,2002,109000000,218000,Xăng
4683,Mondeo Ford,Ford,2005,139999999,90000,Xăng
4684,Triton Mitsubishi,Mitsubishi,2022,608000000,8500,Xăng
4685,GX Lexus,Lexus,2007,820000000,100000,Xăng
4686,GLA Class Mercedes Benz,Mercedes Benz,2014,569000000,12000,Xăng
4687,Attrage Mitsubishi,Mitsubishi,2021,409000000,30000,Xăng
4688,Hiace Toyota,Toyota,2008,268000000,199000,Dầu
4689,Morning Kia,Kia,2018,205000000,83000,Xăng
4690,3 Mazda,Mazda,2021,670000000,19000,Xăng
4691,Morning Kia,Kia,2019,312000000,32000,Xăng
4692,EcoSport Ford,Ford,2015,375000000,60000,Xăng
4693,Sorento Kia,Kia,2019,755000000,60000,Xăng
4694,Trailblazer Chevrolet,Chevrolet,2019,740000000,63094,Dầu
4695,CX 5 Mazda,Mazda,2016,520000000,75200,Xăng
4696,Stavic Ssangyong,Ssangyong,2009,160000000,118733,Dầu
4697,C Class Mercedes Benz,Mercedes Benz,2016,850000000,39000,Xăng
4698,Everest Ford,Ford,2009,300000000,130,Dầu
4699,Ranger Ford,Ford,2013,375000000,155000,Dầu
4700,Lux A2.0 Vinfast,Vinfast,2019,610000000,50000,Xăng
4701,Innova Toyota,Toyota,2019,646000000,41000,Xăng
4702,CX 8 Mazda,Mazda,2021,920000000,31000,Xăng
4703,EcoSport Ford,Ford,2020,499000000,38668,Xăng
4704,Elantra Hyundai,Hyundai,2021,535000000,21000,Xăng
4705,Avante Hyundai,Hyundai,2012,300000000,110000,Xăng
4706,Hiace Toyota,Toyota,2005,90000000,123456,Xăng
4707,Verna Hyundai,Hyundai,2009,200000000,1234,Xăng
4708,E Class Mercedes Benz,Mercedes Benz,2014,850000000,50000,Xăng
4709,Kona Hyundai,Hyundai,2019,545000000,34000,Xăng
4710,Ranger Ford,Ford,2019,509000000,56000,Dầu
4711,Accent Hyundai,Hyundai,2022,510000000,7000,Xăng
4712,3 Mazda,Mazda,2019,510000000,49000,Xăng
4713,GLC Class Mercedes Benz,Mercedes Benz,2017,1260000000,50000,Xăng
4714,Carens Kia,Kia,2011,289000000,120000,Xăng
4715,Nubira Daewoo,Daewoo,2002,60000000,200000,Xăng
4716,Fadil Vinfast,Vinfast,2020,319000000,39000,Xăng
4717,Swift Suzuki,Suzuki,2013,330668668,10168,Xăng
4718,Innova Toyota,Toyota,2014,395000000,100000,Xăng
4719,Civic Honda,Honda,2020,685000000,19000,Xăng
4720,Morning Kia,Kia,2009,129000000,180000,Xăng
4721,CX 5 Mazda,Mazda,2017,586000000,12345,Xăng
4722,Macan Porsche,Porsche,2016,2250000000,50000,Xăng
4723,Sorento Kia,Kia,2016,625000000,40000,Dầu
4724,CX 5 Mazda,Mazda,2018,670000000,46000,Xăng
4725,C Class Mercedes Benz,Mercedes Benz,2016,720000000,54000,Xăng
4726,Zace Toyota,Toyota,2003,125000000,15,Xăng
4727,Camry Toyota,Toyota,2013,550000000,82000,Xăng
4728,Camry Toyota,Toyota,2009,610000000,95000,Xăng
4729,Trailblazer Chevrolet,Chevrolet,2018,439000000,83000,Dầu
4730,Xpander Cross Mitsubishi,Mitsubishi,2022,679000000,4380,Xăng
4731,Vios Toyota,Toyota,2018,348000000,90000,Xăng
4732,Ranger Ford,Ford,2019,650000000,26000,Dầu
4733,Corolla Altis Toyota,Toyota,2021,635000000,15000,Xăng
4734,EcoSport Ford,Ford,2020,525686868,16668,Xăng
4735,Transit Ford,Ford,2015,415000000,168,Dầu
4736,City Honda,Honda,2021,510000000,39000,Xăng
4737,RX Lexus,Lexus,2007,550000000,86000,Xăng
4738,Navara Nissan,Nissan,2019,495000000,33400,Dầu
4739,Grand i10 Hyundai,Hyundai,2019,260000000,50000,Xăng
4740,3 Mazda,Mazda,2019,535000000,61000,Xăng
4741,Ranger Ford,Ford,2016,445000000,15868,Dầu
4742,Ranger Ford,Ford,2021,575000000,24,Dầu
4743,6 Mazda,Mazda,2014,447000000,38000,Xăng
4744,Dmax Isuzu,Isuzu,2013,315000000,145000,Dầu
4745,2 Mazda,Mazda,2018,395000000,77000,Xăng
4746,Transit Ford,Ford,2008,215000000,12345,Dầu
4747,Trailblazer Chevrolet,Chevrolet,2018,650000000,140000,Dầu
4748,Vios Toyota,Toyota,2019,355000000,121000,Xăng
4749,Ranger Ford,Ford,2021,598000000,25000,Dầu
4750,Escape Ford,Ford,2013,315000000,85000,Xăng
4751,Soluto Kia,Kia,2021,375000000,34000,Xăng
4752,Accent Hyundai,Hyundai,2018,437000000,60000,Xăng
4753,Fortuner Toyota,Toyota,2014,499000000,70000,Xăng
4754,Lux A2.0 Vinfast,Vinfast,2022,689000000,1000,Xăng
4755,Vios Toyota,Toyota,2022,510000000,30600,Xăng
4756,Venza Toyota,Toyota,2009,555000000,75000,Xăng
4757,Starex Hyundai,Hyundai,2004,115000000,150000,Dầu
4758,Innova Toyota,Toyota,2013,325000000,12000,Xăng
4759,Triton Mitsubishi,Mitsubishi,2017,439000000,70000,Dầu
4760,6 Mazda,Mazda,2019,590000000,48000,Xăng
4761,GLC Class Mercedes Benz,Mercedes Benz,2022,1709000000,59,Xăng
4762,Yaris Toyota,Toyota,2018,499000000,31000,Xăng
4763,Morning Kia,Kia,2009,180000000,130000,Xăng
4764,Fortuner Toyota,Toyota,2016,595000000,180000,Dầu
4765,Innova Toyota,Toyota,2017,350000000,84000,Xăng
4766,Lux A2.0 Vinfast,Vinfast,2021,650000000,8888,Xăng
4767,Camry Toyota,Toyota,1996,125000000,210000,Xăng
4768,Jolie Mitsubishi,Mitsubishi,2004,90000000,88888,Xăng
4769,E Class Mercedes Benz,Mercedes Benz,2018,1199000000,44000,Xăng
4770,Land Cruiser Toyota,Toyota,1999,965000000,200000,Dầu
4771,GL Class Mercedes Benz,Mercedes Benz,2008,500000000,330125,Xăng
4772,Sunny Nissan,Nissan,2013,210000000,90000,Xăng
4773,Ranger Ford,Ford,2022,529000000,17000,Dầu
