Price,company,Field2_links,name,Field3_links,year,kms_driven,Field6,transmission,fuel_type,Field9,Field10,Field11,Field12,Field13,Field14
859.000.000 đ,Hyundai,https://xe.chotot.com/mua-ban-oto-hyundai-sdcb5,Santa Fe,https://xe.chotot.com/mua-ban-oto-hyundai-santa-fe-sdcb5cm223,2019,40000,Đã sử dụng,Tự động,Dầu,Việt Nam,SUV / Cross over,7,Bảo hành hãng,> 1 tấn,> 2 tấn
348.000.000 đ,Vinfast,https://xe.chotot.com/mua-ban-oto-vinfast-sdcb80,Fadil,https://xe.chotot.com/mua-ban-oto-vinfast-fadil-sdcb80cm1082,2021,28000,Đã sử dụng,Tự động,Xăng,Việt Nam,Hatchback,5,Bảo hành hãng,> 1 tấn,> 2 tấn
265.000.000 đ,Hyundai,https://xe.chotot.com/mua-ban-oto-hyundai-sdcb5,Grand i10,https://xe.chotot.com/mua-ban-oto-hyundai-grand-i10-sdcb5cm210,2014,840000,Đã sử dụng,Tự động,Xăng,Ấn Độ,Hatchback,5,Bảo hành hãng,> 1 tấn,> 2 tấn
315.000.000 đ,Hyundai,https://xe.chotot.com/mua-ban-oto-hyundai-sdcb5,Avante,https://xe.chotot.com/mua-ban-oto-hyundai-avante-sdcb5cm189,2014,110000,Đã sử dụng,Tự động,Xăng,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn,,
535.000.000 đ,Ford,https://xe.chotot.com/mua-ban-oto-ford-sdcb3,Transit,https://xe.chotot.com/mua-ban-oto-ford-transit-sdcb3cm149,2018,130000,Đã sử dụng,Số sàn,Dầu,Việt Nam,Pick-up (bán tải),Bảo hành hãng,> 1 tấn,> 2 tấn,
415.000.000 đ,Hyundai,https://xe.chotot.com/mua-ban-oto-hyundai-sdcb5,Genesis,https://xe.chotot.com/mua-ban-oto-hyundai-genesis-sdcb5cm202,2011,80000,Đã sử dụng,Tự động,Xăng,Hàn Quốc,Coupe (2 cửa),4,Bảo hành hãng,> 1 tấn,> 2 tấn
730.000.000 đ,Peugeot,https://xe.chotot.com/mua-ban-oto-peugeot-sdcb20,2008,https://xe.chotot.com/mua-ban-oto-peugeot-2008-sdcb20cm1105,2021,36000,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV / Cross over,5,Bảo hành hãng,> 1 tấn,> 2 tấn
63.900.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Innova,https://xe.chotot.com/mua-ban-oto-toyota-innova-sdcb2cm71,2019,50000,Đã sử dụng,Tự động,Xăng,Việt Nam,Minivan (MPV),8,Bảo hành hãng,> 1 tấn,> 2 tấn
330.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Camry,https://xe.chotot.com/mua-ban-oto-toyota-camry-sdcb2cm54,2008,62000,Đã sử dụng,Tự động,Xăng,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn,,
535.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Fortuner,https://xe.chotot.com/mua-ban-oto-toyota-fortuner-sdcb2cm67,2016,80000,Đã sử dụng,Tự động,Xăng,SUV / Cross over,7,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn
215.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Camry,https://xe.chotot.com/mua-ban-oto-toyota-camry-sdcb2cm54,2003,110000,Đã sử dụng,Số sàn,Xăng,Việt Nam,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
598.000.000 đ,Ford,https://xe.chotot.com/mua-ban-oto-ford-sdcb3,Ranger,https://xe.chotot.com/mua-ban-oto-ford-ranger-sdcb3cm145,2016,68000,Đã sử dụng,Tự động,Dầu,Thái Lan,Pick-up (bán tải),5,Bảo hành hãng,> 1 tấn,> 2 tấn
570.000.000 đ,BMW,https://xe.chotot.com/mua-ban-oto-bmw-sdcb9,5 Series,https://xe.chotot.com/mua-ban-oto-bmw-5-series-sdcb9cm321,2012,75000,Đã sử dụng,Tự động,Xăng,Đức,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
2.330.000.000 đ,Lexus,https://xe.chotot.com/mua-ban-oto-lexus-sdcb15,RX,https://xe.chotot.com/mua-ban-oto-lexus-rx-sdcb15cm431,2017,50500,Đã sử dụng,Tự động,Xăng,Nước khác,SUV / Cross over,7,Bảo hành hãng,> 1 tấn,> 2 tấn
439.000.000 đ,Mazda,https://xe.chotot.com/mua-ban-oto-mazda-sdcb7,3,https://xe.chotot.com/mua-ban-oto-mazda-3-sdcb7cm268,2017,56239,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
790.000.000 đ,Mercedes Benz,https://xe.chotot.com/mua-ban-oto-mercedes-benz-sdcb16,E Class,https://xe.chotot.com/mua-ban-oto-mercedes-benz-e-class-sdcb16cm444,2015,52000,Đã sử dụng,Tự động,Xăng,Đức,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
270.000.000 đ,Hyundai,https://xe.chotot.com/mua-ban-oto-hyundai-sdcb5,Accent,https://xe.chotot.com/mua-ban-oto-hyundai-accent-sdcb5cm187,2013,17000,Đã sử dụng,Số sàn,Xăng,Hàn Quốc,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
710.000.000 đ,Honda,https://xe.chotot.com/mua-ban-oto-honda-sdcb6,Civic,https://xe.chotot.com/mua-ban-oto-honda-civic-sdcb6cm241,2020,11000,Đã sử dụng,Tự động,Xăng,Thái Lan,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
728.000.000 đ,Mercedes Benz,https://xe.chotot.com/mua-ban-oto-mercedes-benz-sdcb16,C Class,https://xe.chotot.com/mua-ban-oto-mercedes-benz-c-class-sdcb16cm439,2015,77000,Đã sử dụng,Tự động,Xăng,Sedan,5,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn
835.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Innova,https://xe.chotot.com/mua-ban-oto-toyota-innova-sdcb2cm71,2022,22000,Đã sử dụng,Tự động,Xăng,Việt Nam,Minivan (MPV),8,Bảo hành hãng,> 1 tấn,> 2 tấn
910.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Camry,https://xe.chotot.com/mua-ban-oto-toyota-camry-sdcb2cm54,2019,59000,Đã sử dụng,Tự động,Xăng,Thái Lan,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
165.000.000 đ,Hyundai,https://xe.chotot.com/mua-ban-oto-hyundai-sdcb5,Getz,https://xe.chotot.com/mua-ban-oto-hyundai-getz-sdcb5cm203,2010,100000,Đã sử dụng,Số sàn,Xăng,Việt Nam,Hatchback,5,Bảo hành hãng,> 1 tấn,> 2 tấn
648.000.000 đ,Hyundai,https://xe.chotot.com/mua-ban-oto-hyundai-sdcb5,Kona,https://xe.chotot.com/mua-ban-oto-hyundai-kona-sdcb5cm1079,2021,24000,Đã sử dụng,4,Xăng,SUV / Cross over,5,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn
430.000.000 đ,Mazda,https://xe.chotot.com/mua-ban-oto-mazda-sdcb7,3,https://xe.chotot.com/mua-ban-oto-mazda-3-sdcb7cm268,2016,62389,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
454.000.000 đ,Hyundai,https://xe.chotot.com/mua-ban-oto-hyundai-sdcb5,Accent,https://xe.chotot.com/mua-ban-oto-hyundai-accent-sdcb5cm187,2022,30000,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,4,Bảo hành hãng,> 1 tấn,> 2 tấn
499.000.000 đ,Mitsubishi,https://xe.chotot.com/mua-ban-oto-mitsubishi-sdcb18,Xpander Cross,https://xe.chotot.com/mua-ban-oto-mitsubishi-xpander-cross-sdcb18cm1097,2020,52000,Đã sử dụng,Tự động,Xăng,SUV / Cross over,5,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn
389.000.000 đ,Kia,https://xe.chotot.com/mua-ban-oto-kia-sdcb1,K3,https://xe.chotot.com/mua-ban-oto-kia-k3-sdcb1cm15,2014,80000,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
9.999.999.999 đ,Porsche,https://xe.chotot.com/mua-ban-oto-porsche-sdcb63,Cayenne,https://xe.chotot.com/mua-ban-oto-porsche-cayenne-sdcb63cm657,2022,800,Đã sử dụng,Tự động,Xăng,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn,,
325.000.000 đ,Vinfast,https://xe.chotot.com/mua-ban-oto-vinfast-sdcb80,Fadil,https://xe.chotot.com/mua-ban-oto-vinfast-fadil-sdcb80cm1082,2020,19000,Đã sử dụng,Tự động,Xăng,Việt Nam,Hatchback,5,Bảo hành hãng,> 1 tấn,> 2 tấn
370.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Innova,https://xe.chotot.com/mua-ban-oto-toyota-innova-sdcb2cm71,2014,140000,Đã sử dụng,Số sàn,Xăng,Việt Nam,Minivan (MPV),8,Bảo hành hãng,> 1 tấn,> 2 tấn
650.000.000 đ,Mazda,https://xe.chotot.com/mua-ban-oto-mazda-sdcb7,CX 5,https://xe.chotot.com/mua-ban-oto-mazda-cx-5-sdcb7cm280,2019,60000,Đã sử dụng,Tự động,Xăng,Nhật Bản,SUV / Cross over,5,Bảo hành hãng,> 1 tấn,> 2 tấn
185.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Hiace,https://xe.chotot.com/mua-ban-oto-toyota-hiace-sdcb2cm68,2008,250000,Đã sử dụng,Số sàn,Xăng,Việt Nam,16,Bảo hành hãng,> 1 tấn,> 2 tấn,
535.000.000 đ,BMW,https://xe.chotot.com/mua-ban-oto-bmw-sdcb9,3 Series,https://xe.chotot.com/mua-ban-oto-bmw-3-series-sdcb9cm319,2013,73000,Đã sử dụng,Tự động,Xăng,Sedan,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn,
115.000.000 đ,Daewoo,https://xe.chotot.com/mua-ban-oto-daewoo-sdcb10,Gentra,https://xe.chotot.com/mua-ban-oto-daewoo-gentra-sdcb10cm350,2009,235047,Đã sử dụng,Số sàn,Xăng,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn,,
618.000.000 đ,Hyundai,https://xe.chotot.com/mua-ban-oto-hyundai-sdcb5,Santa Fe,https://xe.chotot.com/mua-ban-oto-hyundai-santa-fe-sdcb5cm223,2015,100000,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV / Cross over,7,Bảo hành hãng,> 1 tấn,> 2 tấn
1.088.000.000 đ,Mercedes Benz,https://xe.chotot.com/mua-ban-oto-mercedes-benz-sdcb16,C Class,https://xe.chotot.com/mua-ban-oto-mercedes-benz-c-class-sdcb16cm439,2019,17000,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
1.100.000.000 đ,Mercedes Benz,https://xe.chotot.com/mua-ban-oto-mercedes-benz-sdcb16,C Class,https://xe.chotot.com/mua-ban-oto-mercedes-benz-c-class-sdcb16cm439,2018,29500,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
499.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Vios,https://xe.chotot.com/mua-ban-oto-toyota-vios-sdcb2cm101,2021,20000,Đã sử dụng,5,Xăng,Việt Nam,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
239.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Wigo,https://xe.chotot.com/mua-ban-oto-toyota-wigo-sdcb2cm987,2018,68000,Đã sử dụng,Số sàn,Xăng,Hatchback,5,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn
439.000.000 đ,MG,https://xe.chotot.com/mua-ban-oto-mg-sdcb60,ZS,https://xe.chotot.com/mua-ban-oto-mg-zs-sdcb60cm1103,2021,18700,Đã sử dụng,Tự động,Xăng,SUV / Cross over,5,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn
395.000.000 đ,Ford,https://xe.chotot.com/mua-ban-oto-ford-sdcb3,Ranger,https://xe.chotot.com/mua-ban-oto-ford-ranger-sdcb3cm145,2016,90000,Đã sử dụng,Số sàn,Dầu,Thái Lan,Pick-up (bán tải),5,Bảo hành hãng,> 1 tấn,> 2 tấn
730.000.000 đ,Mazda,https://xe.chotot.com/mua-ban-oto-mazda-sdcb7,CX 5,https://xe.chotot.com/mua-ban-oto-mazda-cx-5-sdcb7cm280,2020,50000,Đã sử dụng,Tự động,Xăng,SUV / Cross over,5,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn
390.000.000 đ,Mazda,https://xe.chotot.com/mua-ban-oto-mazda-sdcb7,BT 50,https://xe.chotot.com/mua-ban-oto-mazda-bt-50-sdcb7cm278,2016,110000,Đã sử dụng,Số sàn,Dầu,Thái Lan,Pick-up (bán tải),5,Bảo hành hãng,> 1 tấn,> 2 tấn
775.000.000 đ,Vinfast,https://xe.chotot.com/mua-ban-oto-vinfast-sdcb80,Lux SA2.0,https://xe.chotot.com/mua-ban-oto-vinfast-lux-sa2-0-sdcb80cm1131,2021,39000,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV / Cross over,9,Bảo hành hãng,> 1 tấn,> 2 tấn
440.000.000 đ,Kia,https://xe.chotot.com/mua-ban-oto-kia-sdcb1,Cerato,https://xe.chotot.com/mua-ban-oto-kia-cerato-sdcb1cm6,2017,65000,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
370.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Vios,https://xe.chotot.com/mua-ban-oto-toyota-vios-sdcb2cm101,2014,80000,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
960.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Land Cruiser Prado,https://xe.chotot.com/mua-ban-oto-toyota-land-cruiser-prado-sdcb2cm1067,2014,90000,Đã sử dụng,Tự động,Xăng,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn,,
855.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Corolla Cross,https://xe.chotot.com/mua-ban-oto-toyota-corolla-cross-sdcb2cm1095,2021,43000,Đã sử dụng,Tự động,Động cơ Hybrid,Thái Lan,SUV / Cross over,5,Bảo hành hãng,> 1 tấn,> 2 tấn
38.800.000 đ,Kia,https://xe.chotot.com/mua-ban-oto-kia-sdcb1,Sorento,https://xe.chotot.com/mua-ban-oto-kia-sorento-sdcb1cm35,2011,102000,Đã sử dụng,Tự động,Xăng,Hàn Quốc,SUV / Cross over,7,Bảo hành hãng,> 1 tấn,> 2 tấn
719.000.000 đ,Mazda,https://xe.chotot.com/mua-ban-oto-mazda-sdcb7,CX 5,https://xe.chotot.com/mua-ban-oto-mazda-cx-5-sdcb7cm280,2020,40000,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV / Cross over,5,Bảo hành hãng,> 1 tấn,> 2 tấn
190.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Innova,https://xe.chotot.com/mua-ban-oto-toyota-innova-sdcb2cm71,2008,195000,Đã sử dụng,Số sàn,Xăng,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn,,
470.000.000 đ,Kia,https://xe.chotot.com/mua-ban-oto-kia-sdcb1,Rondo,https://xe.chotot.com/mua-ban-oto-kia-rondo-sdcb1cm32,2021,28000,Đã sử dụng,Số sàn,Xăng,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn,,
510.000.000 đ,Zotye,https://xe.chotot.com/mua-ban-oto-zotye-sdcb77,Dòng khác,https://xe.chotot.com/mua-ban-oto-zotye-dong-khac-sdcb77cm978,2019,10000,Đã sử dụng,Tự động,Xăng,Trung Quốc,SUV / Cross over,5,Bảo hành hãng,> 1 tấn,> 2 tấn
735.000.000 đ,Hyundai,https://xe.chotot.com/mua-ban-oto-hyundai-sdcb5,Santa Fe,https://xe.chotot.com/mua-ban-oto-hyundai-santa-fe-sdcb5cm223,2016,69000,Đã sử dụng,Tự động,Dầu,Việt Nam,SUV / Cross over,7,Bảo hành hãng,> 1 tấn,> 2 tấn
460.000.000 đ,Suzuki,https://xe.chotot.com/mua-ban-oto-suzuki-sdcb22,Swift,https://xe.chotot.com/mua-ban-oto-suzuki-swift-sdcb22cm606,2019,50000,Đã sử dụng,Tự động,Xăng,Việt Nam,Hatchback,5,Bảo hành hãng,> 1 tấn,> 2 tấn
405.000.000 đ,Hyundai,https://xe.chotot.com/mua-ban-oto-hyundai-sdcb5,Accent,https://xe.chotot.com/mua-ban-oto-hyundai-accent-sdcb5cm187,2021,4999,Đã sử dụng,Số sàn,Xăng,Việt Nam,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
345.000.000 đ,Honda,https://xe.chotot.com/mua-ban-oto-honda-sdcb6,CR V,https://xe.chotot.com/mua-ban-oto-honda-cr-v-sdcb6cm243,2009,10000,Đã sử dụng,Tự động,Xăng,SUV / Cross over,5,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn
198.000.000 đ,Kia,https://xe.chotot.com/mua-ban-oto-kia-sdcb1,Morning,https://xe.chotot.com/mua-ban-oto-kia-morning-sdcb1cm21,2009,80000,Đã sử dụng,Tự động,Xăng,Hàn Quốc,Hatchback,5,Bảo hành hãng,> 1 tấn,> 2 tấn
426.000.000 đ,Kia,https://xe.chotot.com/mua-ban-oto-kia-sdcb1,Morning,https://xe.chotot.com/mua-ban-oto-kia-morning-sdcb1cm21,2022,5480,Đã sử dụng,Tự động,Xăng,Hatchback,5,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn
110.000.000 đ,Chevrolet,https://xe.chotot.com/mua-ban-oto-chevrolet-sdcb4,Spark,https://xe.chotot.com/mua-ban-oto-chevrolet-spark-sdcb4cm179,2015,100000,Đã sử dụng,Số sàn,Xăng,Hàn Quốc,Minivan (MPV),2,Bảo hành hãng,> 1 tấn,> 2 tấn
339.000.000 đ,Hyundai,https://xe.chotot.com/mua-ban-oto-hyundai-sdcb5,Accent,https://xe.chotot.com/mua-ban-oto-hyundai-accent-sdcb5cm187,2013,67000,Đã sử dụng,Tự động,Xăng,Hàn Quốc,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
3.999.000.000 đ,Audi,https://xe.chotot.com/mua-ban-oto-audi-sdcb8,Q8,https://xe.chotot.com/mua-ban-oto-audi-q8-sdcb8cm1132,2021,10500,Đã sử dụng,Tự động,Xăng,Nước khác,SUV / Cross over,5,Bảo hành hãng,> 1 tấn,> 2 tấn
239.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Yaris,https://xe.chotot.com/mua-ban-oto-toyota-yaris-sdcb2cm105,2007,1234,Đã sử dụng,Tự động,Xăng,Nhật Bản,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
158.000.000 đ,Kia,https://xe.chotot.com/mua-ban-oto-kia-sdcb1,Morning,https://xe.chotot.com/mua-ban-oto-kia-morning-sdcb1cm21,2012,100000,Đã sử dụng,Số sàn,Xăng,Hatchback,5,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn
80.000.000 đ,Daihatsu,https://xe.chotot.com/mua-ban-oto-daihatsu-sdcb11,Dòng khác,https://xe.chotot.com/mua-ban-oto-daihatsu-dong-khac-sdcb11cm377,2006,68000,Đã sử dụng,Số sàn,Xăng,Việt Nam,Pick-up (bán tải),5,Bảo hành hãng,> 1 tấn,> 2 tấn
560.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Camry,https://xe.chotot.com/mua-ban-oto-toyota-camry-sdcb2cm54,2014,102584,Đã sử dụng,Tự động,Xăng,Sedan,5,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn
685.000.000 đ,Mercedes Benz,https://xe.chotot.com/mua-ban-oto-mercedes-benz-sdcb16,C Class,https://xe.chotot.com/mua-ban-oto-mercedes-benz-c-class-sdcb16cm439,2015,60000,Đã sử dụng,Tự động,Xăng,Đức,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
275.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Vios,https://xe.chotot.com/mua-ban-oto-toyota-vios-sdcb2cm101,2015,100000,Đã sử dụng,Số sàn,Xăng,Việt Nam,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
690.000.000 đ,Kia,https://xe.chotot.com/mua-ban-oto-kia-sdcb1,Seltos,https://xe.chotot.com/mua-ban-oto-kia-seltos-sdcb1cm1098,2020,37000,Đã sử dụng,Tự động,Xăng,SUV / Cross over,5,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn
310.000.000 đ,Hyundai,https://xe.chotot.com/mua-ban-oto-hyundai-sdcb5,Accent,https://xe.chotot.com/mua-ban-oto-hyundai-accent-sdcb5cm187,2013,93000,Đã sử dụng,Tự động,Xăng,Hàn Quốc,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
635.000.000 đ,Kia,https://xe.chotot.com/mua-ban-oto-kia-sdcb1,Seltos,https://xe.chotot.com/mua-ban-oto-kia-seltos-sdcb1cm1098,2020,30000,Đã sử dụng,Tự động,Xăng,SUV / Cross over,5,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn
225.000.000 đ,Kia,https://xe.chotot.com/mua-ban-oto-kia-sdcb1,Morning,https://xe.chotot.com/mua-ban-oto-kia-morning-sdcb1cm21,2015,60000,Đã sử dụng,Tự động,Xăng,Hatchback,2,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn
625.000.000 đ,Mazda,https://xe.chotot.com/mua-ban-oto-mazda-sdcb7,6,https://xe.chotot.com/mua-ban-oto-mazda-6-sdcb7cm272,2018,45000,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
919.000.000 đ,Mazda,https://xe.chotot.com/mua-ban-oto-mazda-sdcb7,CX 8,https://xe.chotot.com/mua-ban-oto-mazda-cx-8-sdcb7cm1088,2021,32000,Đã sử dụng,Tự động,Xăng,SUV / Cross over,7,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn
189.000.000 đ,Kia,https://xe.chotot.com/mua-ban-oto-kia-sdcb1,Morning,https://xe.chotot.com/mua-ban-oto-kia-morning-sdcb1cm21,2011,9500,Đã sử dụng,Tự động,Xăng,Việt Nam,Hatchback,5,Bảo hành hãng,> 1 tấn,> 2 tấn
345.000.000 đ,Ford,https://xe.chotot.com/mua-ban-oto-ford-sdcb3,EcoSport,https://xe.chotot.com/mua-ban-oto-ford-ecosport-sdcb3cm120,2014,130,Đã sử dụng,Tự động,Xăng,SUV / Cross over,5,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn
499.000.000 đ,Hyundai,https://xe.chotot.com/mua-ban-oto-hyundai-sdcb5,Kona,https://xe.chotot.com/mua-ban-oto-hyundai-kona-sdcb5cm1079,2018,46000,Đã sử dụng,Tự động,Xăng,SUV / Cross over,5,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn
255.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Innova,https://xe.chotot.com/mua-ban-oto-toyota-innova-sdcb2cm71,2008,145000,Đã sử dụng,Số sàn,Xăng,Việt Nam,Minivan (MPV),8,Bảo hành hãng,> 1 tấn,> 2 tấn
3.400.000.000 đ,Lexus,https://xe.chotot.com/mua-ban-oto-lexus-sdcb15,RX,https://xe.chotot.com/mua-ban-oto-lexus-rx-sdcb15cm431,2020,50000,Đã sử dụng,Tự động,Xăng,Nhật Bản,SUV / Cross over,Bảo hành hãng,> 1 tấn,> 2 tấn,
275.000.000 đ,Nissan,https://xe.chotot.com/mua-ban-oto-nissan-sdcb19,Tiida,https://xe.chotot.com/mua-ban-oto-nissan-tiida-sdcb19cm558,2006,200000,Đã sử dụng,Tự động,Xăng,Nhật Bản,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
699.000.000 đ,BMW,https://xe.chotot.com/mua-ban-oto-bmw-sdcb9,3 Series,https://xe.chotot.com/mua-ban-oto-bmw-3-series-sdcb9cm319,2016,69000,Đã sử dụng,Tự động,Xăng,Đức,Sedan,4,Bảo hành hãng,> 1 tấn,> 2 tấn
405.000.000 đ,Mazda,https://xe.chotot.com/mua-ban-oto-mazda-sdcb7,BT 50,https://xe.chotot.com/mua-ban-oto-mazda-bt-50-sdcb7cm278,2018,80000,Đã sử dụng,Tự động,Dầu,Pick-up (bán tải),5,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn
78.000.000 đ,Mitsubishi,https://xe.chotot.com/mua-ban-oto-mitsubishi-sdcb18,Jolie,https://xe.chotot.com/mua-ban-oto-mitsubishi-jolie-sdcb18cm487,1999,250000,Đã sử dụng,Số sàn,Xăng,Nhật Bản,SUV / Cross over,8,Bảo hành hãng,> 1 tấn,> 2 tấn
590.000.000 đ,Honda,https://xe.chotot.com/mua-ban-oto-honda-sdcb6,Civic,https://xe.chotot.com/mua-ban-oto-honda-civic-sdcb6cm241,2018,400000,Đã sử dụng,Tự động,Xăng,Thái Lan,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
918.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Camry,https://xe.chotot.com/mua-ban-oto-toyota-camry-sdcb2cm54,2019,20000,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
520.000.000 đ,Mazda,https://xe.chotot.com/mua-ban-oto-mazda-sdcb7,3,https://xe.chotot.com/mua-ban-oto-mazda-3-sdcb7cm268,2018,61000,Đã sử dụng,Tự động,Xăng,Việt Nam,Hatchback,5,Bảo hành hãng,> 1 tấn,> 2 tấn
630.000.000 đ,Ford,https://xe.chotot.com/mua-ban-oto-ford-sdcb3,Ranger,https://xe.chotot.com/mua-ban-oto-ford-ranger-sdcb3cm145,2017,70000,Đã sử dụng,Tự động,Dầu,Thái Lan,Pick-up (bán tải),5,Bảo hành hãng,> 1 tấn,> 2 tấn
225.000.000 đ,Chevrolet,https://xe.chotot.com/mua-ban-oto-chevrolet-sdcb4,Spark,https://xe.chotot.com/mua-ban-oto-chevrolet-spark-sdcb4cm179,2014,94000,Đã sử dụng,Tự động,Xăng,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn,,
465.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Vios,https://xe.chotot.com/mua-ban-oto-toyota-vios-sdcb2cm101,2019,5400,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
355.000.000 đ,Kia,https://xe.chotot.com/mua-ban-oto-kia-sdcb1,Soluto,https://xe.chotot.com/mua-ban-oto-kia-soluto-sdcb1cm1091,2022,3945,Đã sử dụng,Số sàn,Xăng,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn,,
